,Area Code (M49),Area,Item Code (CPC),Item,Volume,Unit
3830,788,Tunisia,02211,Raw milk of cattle,1112306850.6414,USD
3831,788,Tunisia,02292,Raw milk of goats,26471572.049000002,USD
3832,788,Tunisia,02291,Raw milk of sheep,60632586.69433333,USD
3833,788,Tunisia,21514,"Sheep fat, unrendered",,USD
3834,788,Tunisia,02941,"Shorn wool, greasy, including fleece-washed shorn wool",14263479.209999999,USD
3835,788,Tunisia,02920,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,USD
3836,792,Türkiye,02960.01,Beeswax,,USD
3837,792,Türkiye,21513,"Buffalo fat, unrendered",,USD
3838,792,Türkiye,21512,"Cattle fat, unrendered",,USD
3839,792,Türkiye,21152,"Edible offal of buffalo, fresh, chilled or frozen",,USD
3840,792,Türkiye,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
3841,792,Türkiye,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
3842,792,Türkiye,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
3843,792,Türkiye,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
3844,792,Türkiye,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",,USD
3845,792,Türkiye,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
3846,792,Türkiye,21519.02,Fat of camels,,USD
3847,792,Türkiye,21511.01,Fat of pigs,,USD
3848,792,Türkiye,21515,"Goat fat, unrendered",,USD
3849,792,Türkiye,0231,"Hen eggs in shell, fresh",2754807098.9136,USD
3850,792,Türkiye,21118.01,"Horse meat, fresh or chilled",3662594.63,USD
3851,792,Türkiye,21112,"Meat of buffalo, fresh or chilled",88571786.072,USD
3852,792,Türkiye,21117.01,"Meat of camels, fresh or chilled",,USD
3853,792,Türkiye,21111.01,"Meat of cattle with the bone, fresh or chilled",8240762560.533749,USD
3854,792,Türkiye,21121,"Meat of chickens, fresh or chilled",6909867425.922231,USD
3855,792,Türkiye,21122,"Meat of ducks, fresh or chilled",1098726.464,USD
3856,792,Türkiye,21123,"Meat of geese, fresh or chilled",,USD
3857,792,Türkiye,21116,"Meat of goat, fresh or chilled",738261779.4357142,USD
3858,792,Türkiye,21113.01,"Meat of pig with the bone, fresh or chilled",0.0,USD
3859,792,Türkiye,21114,"Meat of rabbits and hares, fresh or chilled",,USD
3860,792,Türkiye,21115,"Meat of sheep, fresh or chilled",3160735434.4156,USD
3861,792,Türkiye,21124,"Meat of turkeys, fresh or chilled",,USD
3862,792,Türkiye,02910,Natural honey,,USD
3863,792,Türkiye,21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",,USD
3864,792,Türkiye,02951.03,Raw hides and skins of buffaloes,,USD
3865,792,Türkiye,02951.01,Raw hides and skins of cattle,,USD
3866,792,Türkiye,02954,Raw hides and skins of goats or kids,,USD
3867,792,Türkiye,02953,Raw hides and skins of sheep or lambs,,USD
3868,792,Türkiye,02212,Raw milk of buffalo,31803731.995,USD
3869,792,Türkiye,02211,Raw milk of cattle,9800912331.11904,USD
3870,792,Türkiye,02292,Raw milk of goats,286533828.086,USD
3871,792,Türkiye,02291,Raw milk of sheep,792989466.7854284,USD
3872,792,Türkiye,21514,"Sheep fat, unrendered",,USD
3873,792,Türkiye,02941,"Shorn wool, greasy, including fleece-washed shorn wool",77579796.9,USD
3874,792,Türkiye,02944,Silk-worm cocoons suitable for reeling,,USD
3875,792,Türkiye,02920,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,USD
3876,795,Turkmenistan,21512,"Cattle fat, unrendered",,USD
3877,795,Turkmenistan,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
3878,795,Turkmenistan,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
3879,795,Turkmenistan,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
3880,795,Turkmenistan,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
3881,795,Turkmenistan,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",,USD
3882,795,Turkmenistan,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
3883,795,Turkmenistan,21519.02,Fat of camels,,USD
3884,795,Turkmenistan,21511.01,Fat of pigs,,USD
3885,795,Turkmenistan,21515,"Goat fat, unrendered",,USD
3886,795,Turkmenistan,0231,"Hen eggs in shell, fresh",188902849.13748,USD
3887,795,Turkmenistan,21117.01,"Meat of camels, fresh or chilled",,USD
3888,795,Turkmenistan,21111.01,"Meat of cattle with the bone, fresh or chilled",907246961.1494999,USD
3889,795,Turkmenistan,21121,"Meat of chickens, fresh or chilled",84563517.21830769,USD
3890,795,Turkmenistan,21116,"Meat of goat, fresh or chilled",90612980.85714285,USD
3891,795,Turkmenistan,21113.01,"Meat of pig with the bone, fresh or chilled",741137.049,USD
3892,795,Turkmenistan,21115,"Meat of sheep, fresh or chilled",827202849.3,USD
3893,795,Turkmenistan,02910,Natural honey,,USD
3894,795,Turkmenistan,21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",,USD
3895,795,Turkmenistan,02951.01,Raw hides and skins of cattle,,USD
3896,795,Turkmenistan,02954,Raw hides and skins of goats or kids,,USD
3897,795,Turkmenistan,02953,Raw hides and skins of sheep or lambs,,USD
3898,795,Turkmenistan,02293,Raw milk of camel,,USD
3899,795,Turkmenistan,02211,Raw milk of cattle,1219851613.0936003,USD
3900,795,Turkmenistan,02292,Raw milk of goats,5155664.800000001,USD
3901,795,Turkmenistan,21514,"Sheep fat, unrendered",,USD
3902,795,Turkmenistan,02941,"Shorn wool, greasy, including fleece-washed shorn wool",44546843.067600004,USD
3903,798,Tuvalu,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
3904,798,Tuvalu,21511.01,Fat of pigs,,USD
3905,798,Tuvalu,0231,"Hen eggs in shell, fresh",43479.39192,USD
3906,798,Tuvalu,21121,"Meat of chickens, fresh or chilled",182148.8173846154,USD
3907,798,Tuvalu,21113.01,"Meat of pig with the bone, fresh or chilled",465469.77,USD
3908,798,Tuvalu,02910,Natural honey,,USD
3909,800,Uganda,02960.01,Beeswax,,USD
3910,800,Uganda,21512,"Cattle fat, unrendered",,USD
3911,800,Uganda,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
3912,800,Uganda,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
3913,800,Uganda,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
3914,800,Uganda,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
3915,800,Uganda,21511.01,Fat of pigs,,USD
3916,800,Uganda,21515,"Goat fat, unrendered",,USD
3917,800,Uganda,0231,"Hen eggs in shell, fresh",135074037.386,USD
3918,800,Uganda,21111.01,"Meat of cattle with the bone, fresh or chilled",1178609392.95,USD
3919,800,Uganda,21121,"Meat of chickens, fresh or chilled",207220005.042,USD
3920,800,Uganda,21116,"Meat of goat, fresh or chilled",223247998.71,USD
3921,800,Uganda,21113.01,"Meat of pig with the bone, fresh or chilled",442077052.33800006,USD
3922,800,Uganda,21115,"Meat of sheep, fresh or chilled",40768200.0,USD
3923,800,Uganda,02910,Natural honey,,USD
3924,800,Uganda,21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",,USD
3925,800,Uganda,02951.01,Raw hides and skins of cattle,,USD
3926,800,Uganda,02954,Raw hides and skins of goats or kids,,USD
3927,800,Uganda,02953,Raw hides and skins of sheep or lambs,,USD
3928,800,Uganda,02211,Raw milk of cattle,1202168406.472,USD
3929,800,Uganda,21514,"Sheep fat, unrendered",,USD
3930,804,Ukraine,02960.01,Beeswax,,USD
3931,804,Ukraine,21512,"Cattle fat, unrendered",,USD
3932,804,Ukraine,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
3933,804,Ukraine,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
3934,804,Ukraine,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
3935,804,Ukraine,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
3936,804,Ukraine,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
3937,804,Ukraine,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
3938,804,Ukraine,21511.01,Fat of pigs,,USD
3939,804,Ukraine,21515,"Goat fat, unrendered",,USD
3940,804,Ukraine,0231,"Hen eggs in shell, fresh",1471108071.5000002,USD
3941,804,Ukraine,21118.01,"Horse meat, fresh or chilled",32852779.999999996,USD
3942,804,Ukraine,21111.01,"Meat of cattle with the bone, fresh or chilled",1846974180.0,USD
3943,804,Ukraine,21121,"Meat of chickens, fresh or chilled",4609549360.0,USD
3944,804,Ukraine,21122,"Meat of ducks, fresh or chilled",35122240.0,USD
3945,804,Ukraine,21123,"Meat of geese, fresh or chilled",,USD
3946,804,Ukraine,21116,"Meat of goat, fresh or chilled",22919850.0,USD
3947,804,Ukraine,21113.01,"Meat of pig with the bone, fresh or chilled",2269127268.0,USD
3948,804,Ukraine,21114,"Meat of rabbits and hares, fresh or chilled",,USD
3949,804,Ukraine,21115,"Meat of sheep, fresh or chilled",57736319.99999999,USD
3950,804,Ukraine,21124,"Meat of turkeys, fresh or chilled",,USD
3951,804,Ukraine,02910,Natural honey,,USD
3952,804,Ukraine,02951.01,Raw hides and skins of cattle,,USD
3953,804,Ukraine,02954,Raw hides and skins of goats or kids,,USD
3954,804,Ukraine,02953,Raw hides and skins of sheep or lambs,,USD
3955,804,Ukraine,02211,Raw milk of cattle,6134054648.0,USD
3956,804,Ukraine,02292,Raw milk of goats,371492940.0,USD
3957,804,Ukraine,02291,Raw milk of sheep,33169586.666666668,USD
3958,804,Ukraine,21514,"Sheep fat, unrendered",,USD
3959,804,Ukraine,02941,"Shorn wool, greasy, including fleece-washed shorn wool",1890568.95,USD
3960,804,Ukraine,02920,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,USD
3961,784,United Arab Emirates,21512,"Cattle fat, unrendered",,USD
3962,784,United Arab Emirates,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
3963,784,United Arab Emirates,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
3964,784,United Arab Emirates,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
3965,784,United Arab Emirates,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",,USD
3966,784,United Arab Emirates,21519.02,Fat of camels,,USD
3967,784,United Arab Emirates,21515,"Goat fat, unrendered",,USD
3968,784,United Arab Emirates,0231,"Hen eggs in shell, fresh",158947400.80981082,USD
3969,784,United Arab Emirates,21117.01,"Meat of camels, fresh or chilled",,USD
3970,784,United Arab Emirates,21111.01,"Meat of cattle with the bone, fresh or chilled",120502969.91250001,USD
3971,784,United Arab Emirates,21121,"Meat of chickens, fresh or chilled",144289884.3125,USD
3972,784,United Arab Emirates,21116,"Meat of goat, fresh or chilled",387480105.62766665,USD
3973,784,United Arab Emirates,21115,"Meat of sheep, fresh or chilled",27634003.372500002,USD
3974,784,United Arab Emirates,02951.01,Raw hides and skins of cattle,,USD
3975,784,United Arab Emirates,02954,Raw hides and skins of goats or kids,,USD
3976,784,United Arab Emirates,02953,Raw hides and skins of sheep or lambs,,USD
3977,784,United Arab Emirates,02293,Raw milk of camel,,USD
3978,784,United Arab Emirates,02211,Raw milk of cattle,37428448.744025,USD
3979,784,United Arab Emirates,02292,Raw milk of goats,104286114.5,USD
3980,784,United Arab Emirates,02291,Raw milk of sheep,42794374.0134,USD
3981,784,United Arab Emirates,21514,"Sheep fat, unrendered",,USD
3982,826,United Kingdom of Great Britain and Northern Ireland,21512,"Cattle fat, unrendered",,USD
3983,826,United Kingdom of Great Britain and Northern Ireland,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
3984,826,United Kingdom of Great Britain and Northern Ireland,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
3985,826,United Kingdom of Great Britain and Northern Ireland,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
3986,826,United Kingdom of Great Britain and Northern Ireland,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
3987,826,United Kingdom of Great Britain and Northern Ireland,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
3988,826,United Kingdom of Great Britain and Northern Ireland,21511.01,Fat of pigs,,USD
3989,826,United Kingdom of Great Britain and Northern Ireland,21170.02,"Game meat, fresh, chilled or frozen",,USD
3990,826,United Kingdom of Great Britain and Northern Ireland,0231,"Hen eggs in shell, fresh",1723984794.5945945,USD
3991,826,United Kingdom of Great Britain and Northern Ireland,21118.01,"Horse meat, fresh or chilled",5674202.940333333,USD
3992,826,United Kingdom of Great Britain and Northern Ireland,21111.01,"Meat of cattle with the bone, fresh or chilled",5686668750.0,USD
3993,826,United Kingdom of Great Britain and Northern Ireland,21121,"Meat of chickens, fresh or chilled",4981380937.5,USD
3994,826,United Kingdom of Great Britain and Northern Ireland,21122,"Meat of ducks, fresh or chilled",112911840.0,USD
3995,826,United Kingdom of Great Britain and Northern Ireland,21123,"Meat of geese, fresh or chilled",,USD
3996,826,United Kingdom of Great Britain and Northern Ireland,21113.01,"Meat of pig with the bone, fresh or chilled",2405018933.3333335,USD
3997,826,United Kingdom of Great Britain and Northern Ireland,21115,"Meat of sheep, fresh or chilled",1820232281.25,USD
3998,826,United Kingdom of Great Britain and Northern Ireland,21124,"Meat of turkeys, fresh or chilled",,USD
3999,826,United Kingdom of Great Britain and Northern Ireland,02910,Natural honey,,USD
4000,826,United Kingdom of Great Britain and Northern Ireland,21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",,USD
4001,826,United Kingdom of Great Britain and Northern Ireland,02951.01,Raw hides and skins of cattle,,USD
4002,826,United Kingdom of Great Britain and Northern Ireland,02953,Raw hides and skins of sheep or lambs,,USD
4003,826,United Kingdom of Great Britain and Northern Ireland,02211,Raw milk of cattle,10945156197.2,USD
4004,826,United Kingdom of Great Britain and Northern Ireland,21514,"Sheep fat, unrendered",,USD
4005,826,United Kingdom of Great Britain and Northern Ireland,02941,"Shorn wool, greasy, including fleece-washed shorn wool",56579670.045,USD
4006,834,United Republic of Tanzania,02960.01,Beeswax,,USD
4007,834,United Republic of Tanzania,21512,"Cattle fat, unrendered",,USD
4008,834,United Republic of Tanzania,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
4009,834,United Republic of Tanzania,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
4010,834,United Republic of Tanzania,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
4011,834,United Republic of Tanzania,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
4012,834,United Republic of Tanzania,0232,"Eggs from other birds in shell, fresh, n.e.c.",,USD
4013,834,United Republic of Tanzania,21511.01,Fat of pigs,,USD
4014,834,United Republic of Tanzania,21170.02,"Game meat, fresh, chilled or frozen",,USD
4015,834,United Republic of Tanzania,21515,"Goat fat, unrendered",,USD
4016,834,United Republic of Tanzania,0231,"Hen eggs in shell, fresh",483652885.842,USD
4017,834,United Republic of Tanzania,21111.01,"Meat of cattle with the bone, fresh or chilled",3619347381.3,USD
4018,834,United Republic of Tanzania,21121,"Meat of chickens, fresh or chilled",348870787.2,USD
4019,834,United Republic of Tanzania,21122,"Meat of ducks, fresh or chilled",2834364.7679999997,USD
4020,834,United Republic of Tanzania,21116,"Meat of goat, fresh or chilled",384034820.0,USD
4021,834,United Republic of Tanzania,21113.01,"Meat of pig with the bone, fresh or chilled",153043779.6,USD
4022,834,United Republic of Tanzania,21115,"Meat of sheep, fresh or chilled",292290120.0,USD
4023,834,United Republic of Tanzania,02910,Natural honey,,USD
4024,834,United Republic of Tanzania,02951.01,Raw hides and skins of cattle,,USD
4025,834,United Republic of Tanzania,02954,Raw hides and skins of goats or kids,,USD
4026,834,United Republic of Tanzania,02953,Raw hides and skins of sheep or lambs,,USD
4027,834,United Republic of Tanzania,02211,Raw milk of cattle,2784593985.76,USD
4028,834,United Republic of Tanzania,02292,Raw milk of goats,539248933.3205,USD
4029,834,United Republic of Tanzania,21514,"Sheep fat, unrendered",,USD
4030,834,United Republic of Tanzania,02941,"Shorn wool, greasy, including fleece-washed shorn wool",11785978.009499999,USD
4031,840,United States of America,02960.01,Beeswax,,USD
4032,840,United States of America,21513,"Buffalo fat, unrendered",,USD
4033,840,United States of America,21512,"Cattle fat, unrendered",,USD
4034,840,United States of America,21152,"Edible offal of buffalo, fresh, chilled or frozen",,USD
4035,840,United States of America,21151,"Edible offal of cattle, fresh, chilled or frozen",,USD
4036,840,United States of America,21156,"Edible offal of goat, fresh, chilled or frozen",,USD
4037,840,United States of America,21153,"Edible offal of pigs, fresh, chilled or frozen",,USD
4038,840,United States of America,21155,"Edible offal of sheep, fresh, chilled or frozen",,USD
4039,840,United States of America,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",,USD
4040,840,United States of America,21511.01,Fat of pigs,,USD
4041,840,United States of America,21170.02,"Game meat, fresh, chilled or frozen",,USD
4042,840,United States of America,21515,"Goat fat, unrendered",,USD
4043,840,United States of America,0231,"Hen eggs in shell, fresh",17752031863.85676,USD
4044,840,United States of America,21118.01,"Horse meat, fresh or chilled",36314538.34066666,USD
4045,840,United States of America,21112,"Meat of buffalo, fresh or chilled",0.0,USD
4046,840,United States of America,21111.01,"Meat of cattle with the bone, fresh or chilled",79246489371.0,USD
4047,840,United States of America,21121,"Meat of chickens, fresh or chilled",53791262284.75,USD
4048,840,United States of America,21122,"Meat of ducks, fresh or chilled",396894686.4,USD
4049,840,United States of America,21116,"Meat of goat, fresh or chilled",60552082.86722223,USD
4050,840,United States of America,21113.01,"Meat of pig with the bone, fresh or chilled",28251441506.133335,USD
4051,840,United States of America,21115,"Meat of sheep, fresh or chilled",386433436.78125,USD
4052,840,United States of America,21124,"Meat of turkeys, fresh or chilled",,USD
4053,840,United States of America,02910,Natural honey,,USD
4054,840,United States of America,02951.03,Raw hides and skins of buffaloes,,USD
4055,840,United States of America,02951.01,Raw hides and skins of cattle,,USD
4056,840,United States of America,02954,Raw hides and skins of goats or kids,,USD
4057,840,United States of America,02953,Raw hides and skins of sheep or lambs,,USD
4058,840,United States of America,02211,Raw milk of cattle,72346022183.4225,USD
